MSD_ds,entropy_diff,rho_diff
4.271111111111112,0.06426975082475528,-0.014273139726597606
0.45415879017013233,0.039011438548835486,-0.019686277742351765
1.234567901234568,0.06097752860899652,-0.015145374898184683
0.04000000000000001,0.02835206245804267,-0.02360446809300143
6.784207679826935,0.044648375674811835,-0.02893572756027407
1.7170035671819261,0.06669299529856099,-0.012923183388006465
0.1296,0.03539101432689129,-0.021815221311608735
2.621315192743764,0.027304487233412056,0.005281526148815496
1.890625,0.08719615217410293,-0.03011182406240187
0.07335069444444443,0.047212013087118865,-0.02852614195418879
1.0,0.03930480497046729,-0.03955647669677742
0.308641975308642,0.040007829983426,0.003940140162247863
0.00510204081632653,0.03319399206754625,-0.027228807611808903
0.19753086419753085,0.021139194023416796,-0.04794694971169977
0.5243757431629014,0.041910186993890264,0.003441233405871047
0.709141274238227,0.02853914650420153,-0.04285163844583417
2.6989795918367343,0.08995931830974513,-0.03542750329396871
0.06574621959237342,0.03855151733768436,0.006097933856499038
0.20184835118672548,0.03284678563128551,0.01770007766992243
0.00041649312786339016,0.04048526743866099,0.014582879250487402
0.4261188271604938,0.04295952898933186,0.013943106962353902
0.18367346938775508,0.04581897671767887,0.0005328319872419662
20.019888231426695,0.07294677149071882,-0.026863816612416547
1.8468113083497701,0.05738098872034536,-0.032880821773748625
0.8835999999999999,0.10600846367156969,0.020707728054197405
0.010000000000000002,0.10507255260023252,0.023986766194409204
0.08707336737436172,0.04112996332739782,0.04614012849847621
0.16637811634349028,0.06476676910391677,-0.03150091941014499
0.6232686980609419,0.06600928227934211,-0.026480490265498036
0.0,0.023740784684327387,-0.033459880518463936
0.16735537190082647,0.023233651189709326,-0.010395317922356484
0.6400000000000001,0.019503678278353753,0.042533428299752596
1.3780718336483935,0.040351441262897136,-0.008639927390068247
2.25,0.03535820491703168,-0.05562272476829633
3.4489795918367347,0.03325670206430198,-0.012046608799507585
1.454152249134948,0.0650924890106036,-0.08031420051371418
0.016436554898093356,0.049188234801983755,0.024470040357490674
0.655328798185941,0.0655170057083817,-0.007829864198908076
2.4693877551020407,0.04202963865675491,-0.008432879464617571
0.7561436672967864,0.06620523369392295,-0.021903474204793993
0.2015826738858809,0.06151650989081736,0.0064935468170204125
0.009245562130177515,0.07788992965303299,0.00027134128256656176
0.12456747404844293,0.08379460848598552,-0.00034536517543015677
0.32653061224489793,0.07844421226302778,-0.014315374167343409
3.719387755102041,0.08216700688540202,-0.01623475638809002
0.16000000000000003,0.03809913079251759,-0.029008258617079896
0.6173469387755102,0.042906419633211734,-0.010449423347677511
0.32653061224489793,0.047752607293930605,-0.015470762947020655
0.21301775147928997,0.07587887008922545,-0.026413796034662762
0.573921028466483,0.055060021702320494,-0.009503222006253309
0.7825443786982248,0.05124654759915526,-0.024507781252155802
1.595567867036011,0.03598529529393246,-0.004296170525369347
0.16735537190082647,0.037461138549394146,0.008505999010185672
1.5857338820301785,0.045943922836687356,-0.010211604073513847
0.0582639714625446,0.04310051481326471,0.0016411897362774708
2.6989795918367343,0.06145406643767215,-0.03246993269736287
2.6989795918367343,0.06980005345803941,-0.03961284864516934
0.25,0.04884749343420747,-0.023374168431556708
1.1664,0.05285822567355292,-0.047797928773226084
1.417233560090703,0.07763092378676595,-0.044429829167199286
0.6400000000000001,0.060476387282825006,-0.0053832766593086
0.02040816326530612,0.0945565838795086,-0.037468899963377766
2.366863905325444,0.05880439354542233,-0.019625761517094498
1.265625,0.006834806339872435,0.006879101232854068
0.709141274238227,0.05972043321930298,-0.017168646271304988
1.1025,0.022460884045112817,-0.009883458542289558
0.0,0.020083857477105838,-0.006825383324008949
1.9430670339761251,0.011890515127140344,0.013061174339838444
0.37869822485207105,0.03725506733477035,-0.03316093432047329
1.44,0.03157777881736301,0.01827989276169739
0.6944444444444445,0.0032165254046079284,0.014916460522357067
0.06925207756232686,0.029228745182229066,0.02415977515178913
2.49843912591051,0.139519363730377,-0.026101787850655422
0.07650520597555456,0.05725274097688671,-0.004505475156178718
0.3151738996614343,0.04033830354205914,0.03165219506359651
0.34602076124567477,0.07120110247357958,-0.039161587186423485
0.7346938775510203,0.03770962971510283,-0.018026201631179628
0.04000000000000001,0.07678240908062461,0.013305042089153285
0.12098298676748581,-0.020317650166222223,0.028718669487960646
0.13444444444444442,0.06583695642886211,-0.012638423215926009
3.698224852071006,0.06579523233109141,-0.06025062514309898
0.7511111111111112,0.06980030334081777,-0.009718928448527508
0.04591836734693877,0.05856549377132991,-0.012115305197409332
0.1111111111111111,0.05205728079953753,-0.008814309109399732
0.006574141709276845,0.07023216782458841,-0.053829689189108354
0.390625,0.07174322735959937,-0.026767474049405937
0.6944444444444445,0.0,0.0
0.0625,0.05209635838431259,-0.01888585771439455
0.4444444444444444,-0.03951803155169742,0.004366903878439743
3.28515625,0.08270445077885369,-0.013883634703127035
0.25,0.058424708769788225,0.03004743254967107
0.015625,0.060884937873168954,-0.0062698497952349275
0.32653061224489793,0.053896436174974416,-0.02052004441287647
0.25,0.04552516081694691,-0.03533426645835891
0.41326530612244905,0.042452100410521165,-0.031245095122592326
1.0,0.04900572779593415,-0.02143462875900337
0.04000000000000001,0.09282855357575759,-0.08552462604762723
0.4444444444444444,0.07544776672593456,-0.01216019560436965
0.19140625,0.06544255900498608,-0.0018374388243455053
0.012345679012345678,0.030980471098943196,-0.04498132872452226
0.25,0.016325562134626992,0.008890443239483625
0.013313609467455623,0.03607535875095136,-0.0060566970614427396
0.5486968449931412,0.03552667154502054,0.00410201361096485
0.0,0.04387578730654296,-0.011435195464057302
0.19753086419753085,0.005261938281165612,-0.017487474764344757
0.35491172476233585,0.003382491110156982,0.045660580483957214
0.006186087615200101,0.013615440536981827,-0.013157217306033364
0.0,0.052123651021314665,0.036848975367734293
0.0771604938271605,0.002022546984686291,-0.029586680597478043
0.42165626581210996,0.0763793430315991,0.008369267489425014
0.7346938775510203,0.05608057871857186,0.01647947876578837
0.012345679012345678,0.047590480362068366,-0.03500275019718102
0.027777777777777776,0.09354320981088238,-0.03211817398326078
3.305785123966942,0.05440002854032533,-0.01128391863645617
0.0,0.04716738321194658,-0.014274285647649931
0.053254437869822494,0.0071070846632043105,-0.006524032182182227
1.6198347107438016,-0.057413811202531195,0.007676520198319325
0.2287334593572779,0.016895495346761824,0.013118792272338364
0.34602076124567477,0.059116607267229115,-0.016169742075609284
7.367346938775511,0.10367826904287913,-0.008190990955899369
1.1025,0.03933223557061816,0.01175194111210387
0.05408328826392644,0.06033301497689614,0.00951489096682373
0.5289256198347108,0.05925494801697362,-0.014587586415701015
1.09297520661157,0.04257677739937016,-0.029825330369524283
1.890625,0.061750234181365715,-0.020928417222231932
1.6900000000000002,0.07114505647126967,-0.05350565259887552
0.48999999999999994,0.11101979250290928,-0.024208390002693814
1.8595041322314048,0.04717146460127908,0.0018746602683570313
0.3194706994328922,0.0438281479717092,0.011905455181202229
0.2039542143600416,0.08494331342659622,-0.005090248951930443
1.3611111111111114,0.08745483315225933,-0.010560544778996261
0.4624000000000001,0.08696295620838879,-0.016434385853928646
0.28994082840236685,0.04839622061321902,0.0058655022957553316
0.2612345679012345,0.06311705023017622,-0.005866721582993062
0.25,0.06781505372289365,0.00414122980763465
0.0,0.07455544608883347,-0.006777120365469735
0.2636961285609934,0.08021158196673883,-0.003989670061184003
0.005789224952741021,0.04233321457409012,0.039775725730822886
0.0625,0.06749355789945533,-0.03605741897535897
0.09877551020408162,0.007378095232556836,0.025137691386305505
0.001736111111111111,0.0738443998990288,0.0049890649920264485
8.000816326530613,0.09072290499336111,-0.006173473523860773
7.995243757431628,0.07448892856501488,-0.018681777958093337
0.34602076124567477,0.03622854920387175,0.01665820033846499
0.1111111111111111,-0.0034729656099012907,-0.001377340315095843
0.14792899408284024,0.03238540724061478,-0.0095433716825426
0.36,0.03149731487456753,-0.014137004428824373
0.8622448979591837,0.0,0.0
2.777777777777778,0.028947280470068337,-0.0016380429604592184
0.1111111111111111,0.02146034923275586,0.009578519236934868
1.44,0.02651055134284397,0.004301833223140705
0.7561436672967864,0.0032805673391164136,0.009856656365210825
0.02366863905325444,0.07649982163321523,-0.02291446163213262
0.709141274238227,0.03457763217764276,0.013555955979002499
0.041167821886158376,0.03997302353604215,0.008541369568266344
0.17464914234796167,0.03271372614420531,0.01451898247105482
0.0,0.038048968567937935,0.010154703503923224
0.308641975308642,0.038605472267788876,0.024350872038942373
0.047603305785123964,0.03051703010594531,0.009621491263896609
1.4076414823326628,0.03682941733550005,-2.454077681257605e-5
0.1782716049382716,0.03637819206849502,0.00019646885947721682
0.042077580539118996,0.012763641864166675,0.0008054219046188527
0.7034339229968783,0.002249141366225338,-0.00017977243778111163
0.30250000000000005,0.005293876602680547,-0.0007475537360711604
0.04938271604938271,0.054816861771075365,-0.002466808374497198
0.18367346938775508,0.0,0.0
0.36,0.03635117003471322,-0.02288590508362809
0.591715976331361,0.019075364101407866,-0.030052188253738732
0.49519890260631005,0.0852425212976794,-0.021763761667254355
0.0877914951989026,0.07860694516569655,-0.015666611830784327
1.265625,0.07793733828323601,-0.03114192797782278
0.34027777777777785,0.07057409887123456,-0.008807919594577385
0.0001588870842454629,0.05872361833871331,-0.012678711750669702
1.8468113083497701,0.07483417009700788,-0.042242307526177636
0.7159763313609467,0.03046102566793152,-0.026939683898903444
2.1360946745562126,0.0,0.0
1.2491349480968859,0.014757773759818016,0.023193562506115928
1.0,0.0497870487720915,-0.015198278490739958
0.017013232514177693,0.060394765379140236,0.011276050229499401
0.6694214876033059,0.047863680518347884,-0.008024040422197287
0.0034602076124567475,0.05508245930226885,-0.021643463520533035
1.3353086419753084,0.026721253937274092,-0.015184562856730865
0.9272976680384086,0.03150684309975871,-0.02105832116368056
0.48999999999999994,0.028612435556183646,-0.0026108788216883116
3.61,0.01531156401129441,-0.007527839756232946
0.1877777777777778,0.018386256299703696,-0.02479901317175781
0.017013232514177693,0.04582955284979906,-0.004038460945750111
0.16598079561042522,0.03501035353613147,0.010153522189262465
1.12890625,0.06897601165896972,-0.05007770457533639
0.30439952437574314,0.04296377068961987,0.01930418125984179
0.7901234567901234,0.03494291533713889,-0.002990842206287425
0.0047562425683709865,0.05021469646900645,0.011639981263211197
0.0025000000000000005,0.023821610786214475,0.013053587811279965
0.5625,0.04243848453488419,-0.022966554453067833
0.03305785123966942,0.0327952854963226,-0.004919704333098851
0.1111111111111111,0.08682508830373659,-0.04029502858637368
4.2025,0.06955685264420508,-0.00962914168444795
