network,S_avg,L_avg,C_avg,rho_avg,maxtl_avg,diam_avg,entropy_avg,T_avg,B_avg,I_avg,GenSD_avg,VulSD_avg,MxSim_avg,Cannib_avg,Omniv_avg,S1_avg,S2_avg,S3_avg,S4_avg,S5_avg,D1_avg,D2_avg,D3_avg,D4_avg,D5_avg,D6_avg,D7_avg,D8_avg,S_sd,L_sd,C_sd,rho_sd,maxtl_sd,diam_sd,entropy_sd,T_sd,B_sd,I_sd,GenSD_sd,VulSD_sd,MxSim_sd,Cannib_sd,Omniv_sd,S1_sd,S2_sd,S3_sd,S4_sd,S5_sd,D1_sd,D2_sd,D3_sd,D4_sd,D5_sd,D6_sd,D7_sd,D8_sd
N_abund,15.789473684210526,30.473684210526315,0.11372033849935094,0.6565282296308647,2.881578947368421,1.9473684210526316,0.8856958846988753,0.5303848971805628,0.20779544672733524,0.2618196560921019,0.9475983973396049,1.752020523313828,0.6816431622323305,0.030080102216325125,0.2814342004744481,0.06490269977612556,0.08158671083382125,0.0,0.6226029220530658,0.22932646110251723,0.00022588660492432798,0.00112943302462164,0.0,0.00022588660492432798,0.0,0.0,0.0,0.0,5.411704879943319,22.6504069648321,0.03287286141547093,0.04126102597912403,0.4773542934838572,0.6212607441973956,0.030446737162734723,0.12970685081134617,0.1590621665407544,0.1844726354151167,0.2678638005589208,0.5604443113249707,0.07207819486480185,0.06239694281629635,0.19787378142359266,0.08186675358324964,0.04792625804894125,0.0,0.18525573921624014,0.170062445303544,0.0009846168835646427,0.004923084417823214,0.0,0.0009846168835646427,0.0,0.0,0.0,0.0
N_maxentco_abund,15.789473684210526,30.473684210526315,0.11372033849935094,0.5064803010619777,5.820512820512819,5.7368421052631575,0.9927413576373472,0.05209681958907965,0.057057751330197165,0.8908454290807232,0.4924016378883254,0.4821089051867155,0.44470190033083934,0.09669729135673408,0.506907961319726,0.5613546912947033,0.017310619835677343,0.022346570197989177,0.15507234022833163,0.15538321670884256,0.00031358228506827933,0.000595034578904474,0.03989984629954884,0.044086651025884174,0.002537486029343393,0.0,0.0,0.0010999615157067611,5.411704879943319,22.6504069648321,0.03287286141547093,0.06238588036697277,1.1106836784693623,1.2841817655680772,0.007923348010115804,0.09333017859821477,0.06298421854962087,0.14135037368976375,0.1020955833162048,0.15018466666657482,0.06988013154731985,0.08230191767472504,0.26409877019692946,0.13019842507622312,0.02261625051318457,0.022916503760535306,0.05826613995078643,0.05973015997623982,0.0009598259327981678,0.0014966746139275114,0.039723137188712704,0.03450269774168843,0.004583392838364785,0.0,0.0,0.003295804733058647
N_maxentjds_abund,15.789473684210526,30.473684210526315,0.11372033849935094,0.6499295138272068,3.0370370370370368,2.4210526315789473,0.9191210100166382,0.5303848971805628,0.20779544672733524,0.2618196560921019,0.9475983973396049,1.752020523313828,0.6392243082981031,0.028931089979851592,0.3047876642239387,0.04520606671356424,0.07836583681086728,0.0011919904640762874,0.6267346702868398,0.22977106080260232,0.0005864205054863499,0.0040451787129924454,0.003954264530476086,0.009456516677051241,0.0003439972480220158,0.0,0.0001719986240110079,0.0001719986240110079,5.411704879943319,22.6504069648321,0.03287286141547093,0.03812670095912001,0.9381276644931842,1.4649910683718712,0.027460073627978025,0.12970685081134617,0.1590621665407544,0.1844726354151167,0.2678638005589208,0.5604443113249706,0.129032004060279,0.03766772105489304,0.19434089983723174,0.058064363614509104,0.04591341721482215,0.004467550035683557,0.18371066638224937,0.17070596344058855,0.0019169693376854585,0.010973647351341728,0.011354405402046021,0.02888606163796604,0.001499449240984064,0.0,0.000749724620492032,0.000749724620492032
N_nullco_abund,15.789473684210526,30.473684210526315,0.11372033849935094,0.568382523392013,5.617647058823529,5.684210526315789,0.9462701291185948,0.21016902773868718,0.16420273053399986,0.6256282417273129,0.729994360520044,0.7460486078576666,0.40433717806761404,0.09255262711145064,0.4543467921928128,0.4282235108803188,0.04949133136489087,0.02083063076657872,0.21817781606970682,0.21574501635562154,0.0012502171292084138,0.0023648232009588718,0.03417845958439559,0.023659621918105927,0.0043287910549360065,0.0,0.0003485535029627048,0.0014012281723156592,5.411704879943319,22.6504069648321,0.03287286141547093,0.06086616171014759,1.6538724611187705,1.8871681188415435,0.018054752552139154,0.12679216888002856,0.10880638996835774,0.2107655306962084,0.15954050481636517,0.22623192499495554,0.059245775839513334,0.07639523246619259,0.18177627422875423,0.06818088465773249,0.03220490545004361,0.02602738129907787,0.08809964629414357,0.08727530641587607,0.0037365209228318137,0.007198532348151288,0.03329272363543087,0.02825949106684998,0.006429622602468505,0.0,0.0015193094958315348,0.003881828206305111
N_nulljds_abund,15.789473684210526,30.473684210526315,0.11372033849935094,0.7403715429017719,2.5493650793650793,1.6842105263157894,0.8672143135449436,0.581085707807844,0.09983386496544393,0.31908042722671204,0.8554909415692551,2.2738576091843408,0.7879620151742758,0.07352399492492373,0.28954842543077836,0.009478086551319967,0.07486866979310723,0.00013190871916633689,0.7477254322532032,0.1525431401998306,0.0,0.01022248670767585,0.00013190871916633689,0.004580351473766938,0.0003180155827635554,0.0,0.0,0.0,5.411704879943319,22.6504069648321,0.03287286141547093,0.037398916090776856,0.2791210153217695,1.108183277007281,0.04731887275269667,0.1774188432935031,0.16343936050532018,0.2003108368736489,0.37844740855686476,0.6712354980068262,0.08745022814365488,0.05750778259419558,0.22992971206603988,0.019955930317651496,0.045016195156038115,0.0005749767766179492,0.202676997377628,0.19544287710162003,0.0,0.02023298553036787,0.0005749767766179492,0.008232038055143833,0.0013861977877375334,0.0,0.0,0.0
N_neutral_abund,15.789473684210526,30.473684210526315,0.11372033849935094,0.8972373790247224,2.6214285714285714,2.0,0.8121771709593913,0.510530922895474,0.5290407391026587,0.07051996635974965,1.4859946857452722,1.433998919848661,,0.23674063724373323,0.44348463069438293,0.0039895715503831765,0.0,0.0,0.0,0.00025303643724696357,0.0,0.0037593984962406013,0.14307891403509174,0.03532321076059852,0.005263157894736842,0.2612936077637329,0.097983840438993,0.4490552626229763,5.411704879943319,22.6504069648321,0.03287286141547093,0.051294572015604056,0.8551501675260926,0.0,0.05334065884202003,0.09865464018440963,0.11136516875781373,0.09719234210026728,0.17435930985739762,0.17575234053527028,,0.07247645440559182,0.12504647292073096,0.010317404982019586,0.0,0.0,0.0,0.0011029602589930855,0.0,0.016386838133611553,0.23395865790982903,0.06439436379178466,0.022941573387056175,0.18950369094452701,0.13502806874525325,0.3123491285541737
