MSD_ds,entropy_diff,rho_diff,jaccard
3.619274241522903,0.05295089247372131,0.006988709724613518,0.5633802816901409
0.011597633136094675,0.09914285845226523,-0.009148267480379446,0.7345679012345678
0.008264462809917356,0.0,0.0,0.0
0.4444444444444444,0.07879228122334259,-0.025714387267437022,0.639344262295082
2.0069444444444446,0.07990643642923656,-0.013690039714321256,0.5967741935483871
0.4444444444444444,0.007970568227906205,-0.0015258300133623726,0.48
0.011479591836734693,0.062240192274523154,-0.025435513624296746,0.6419753086419753
1.5625,0.14229846260372403,-0.042858541252284055,0.6855670103092784
0.04000000000000001,0.05136753197067423,0.006709312917290489,0.7346938775510203
2.506944444444444,0.03939539110243373,-0.026101553722226556,0.7096774193548387
0.04000000000000001,0.06214981083476845,-0.041768751159393935,0.5517241379310345
0.25,0.046597152197081826,0.010289394127184104,0.782608695652174
2.777777777777778,0.0642416402859749,-0.02785981050596975,0.6956521739130435
0.09631391200951249,0.031544466562319795,0.005112458175243972,0.8627450980392157
0.5340236686390532,0.046615800508534755,-0.0011507870371800788,0.4571428571428572
4.41,0.06564808502899977,-0.007789210192566731,0.7134831460674158
0.030245746691871453,0.03744104959141137,-0.013635791319958013,0.6965174129353233
5.7067901234567895,0.05849138574217638,-0.007724471995210758,0.6290322580645161
0.0576,0.02797764075004261,-0.035970154282572,0.8717948717948718
1.0951865873445108,0.044332697587175285,-0.03990641578033838,0.6715328467153285
0.14387633769322233,0.068966502204861,-0.034727284173409756,0.539568345323741
0.0256,0.03550391979154033,-0.0010601235077036808,0.8505747126436781
0.08163265306122448,0.02134671177278258,-0.00023074655215271633,0.7941176470588236
0.19140625,0.08534348860460839,-0.04334588890085467,0.4358974358974359
2.25,0.04771174632213915,-0.04064646589678533,0.824468085106383
0.18367346938775508,0.03930480497046718,-0.07018906740494024,0.85
0.1111111111111111,0.040007829983426,-0.05317676008501748,0.75
0.25,0.033192326570225306,-0.028296968767446695,0.8148148148148149
1.234567901234568,0.021496955616107205,-0.04413128964263813,0.8
0.07609988109393578,0.04047280874444659,-0.0007834297960740422,0.907563025210084
0.011080332409972297,0.0302711586781359,-0.033261569716575234,0.9052631578947369
0.25,0.0922753041320592,-0.05601389719214789,0.3564356435643564
0.5340236686390532,0.03518908859168213,0.008318779452404002,0.6449864498644986
0.06805293005671077,0.032270124502316255,0.025199794773406503,0.7630522088353413
0.16659725114535612,0.04021485842229788,0.010699892858214377,0.7218934911242604
0.4631558641975309,0.0400183249002074,0.023045925185041227,0.6586826347305389
0.3951020408163265,0.05124269196188158,0.0015576256608995642,0.7560137457044673
0.09467455621301776,0.07237607082764863,-0.025474125925097235,0.6829268292682926
0.591715976331361,0.05945434873425981,-0.0297014249420533,0.7468671679197996
0.1024,0.10654306737995856,0.019259134636513187,0.7002518891687657
0.9603999999999999,0.10489156599801441,0.023685999884558773,0.6666666666666667
0.0776672937382424,0.04231125070166708,0.026369650270781253,0.836676217765043
1.5297783933518008,0.06098702650675314,-0.03269129350548883,0.6658415841584158
3.249480609418282,0.06590850217613775,-0.023774604729290494,0.6800518134715026
0.09877551020408162,0.022292809844443595,-0.03170174378670254,0.8
0.051652892561983466,0.022341495427610214,-0.021773159804541642,0.8709677419354839
1.0,0.023467180474488702,0.008268592205264103,0.7619047619047619
3.4952741020793954,0.03854884148132243,-0.01796341906001897,0.20382165605095537
0.9025,0.03707333748347741,-0.02826640444676687,0.8118811881188119
0.25,0.031012782469754585,-0.01923178522258817,0.8095238095238095
3.8832179930795854,0.06617216878826848,-0.08136203772761452,0.7213114754098361
4.86259040105194,0.054367148612959326,0.018309772760388476,0.7593052109181142
0.03628117913832199,0.06048526708821633,-0.00473999516638246,0.48484848484848486
1.7777777777777777,0.04023470128816442,-0.0097484789320198,0.4375
0.37051039697542537,0.06620523369392295,-0.022304134389042884,0.6470588235294117
1.3061224489795917,0.06520058723399369,0.01107980054340496,0.61
0.23113905325443787,0.07338565491652493,0.0024806065776917796,0.6515837104072398
0.8858131487889274,0.08518708579884038,-0.0010863313795922425,0.6116504854368932
2.25,0.08165714481219943,-0.0007069516092914618,0.5352112676056338
0.12755102040816327,0.08099370278424245,-0.01387919306211094,0.5428571428571429
0.017777777777777778,0.037586623947760356,0.017276904029459916,0.8444444444444444
0.12755102040816327,0.041811574646806515,-0.03730549222080359,0.7272727272727273
1.417233560090703,0.05138666858325436,-0.019862135889369026,0.5434782608695652
0.28994082840236685,0.07226171302398554,-0.030304767652241216,0.7387387387387387
0.20661157024793386,0.05727399830025581,-0.014057787106490527,0.5081967213114754
0.21301775147928997,0.04637780511530476,-0.016426972844156507,0.5492957746478873
0.5048476454293629,0.03778306218943461,-0.0011179245761918644,0.5015479876160991
0.03305785123966942,0.03728053320406177,0.004754984251348682,0.49090909090909096
5.104252400548696,0.04373229040579785,-0.009843356573161488,0.5168539325842696
0.6290130796670631,0.04001818158345749,-0.006872214590009917,0.7901234567901234
2.25,0.0577415792185878,-0.02171466913031539,0.7669902912621359
14.331632653061224,0.07177583210146454,-0.03133536872566256,0.5844155844155844
0.11982248520710058,0.05005635899733185,-0.021484883400340604,0.71875
1.3456,0.04740831263619327,-0.045662182843693944,0.5714285714285714
0.056689342403628114,0.07470831427822278,-0.05485600295682569,0.6716417910447761
0.8711111111111112,0.06290768177020079,-0.0029187792551226277,0.6666666666666667
9.0,0.10334916750839063,-0.021280020594827698,0.16666666666666663
0.8520710059171599,1.1102230246251565e-16,0.001505225810635391,0.1428571428571429
0.765625,0.006834806339872546,0.006879101232854068,0.3529411764705882
0.22437673130193903,0.05972043321930298,-0.025085579470876418,0.13043478260869568
0.16000000000000003,0.023763001745876533,-0.005833064078621164,0.8141025641025641
0.19140625,0.011574178273150326,0.0009665578534522323,0.8068669527896996
3.879706152433425,0.009483486839210742,0.007213836295813514,0.7739130434782608
0.7159763313609467,0.03399432989856932,-0.010111604681837583,0.5217391304347826
0.04000000000000001,0.040978877438789474,0.005013868439847635,0.7058823529411764
1.0,-0.0038333356162298937,0.02585730698647004,0.5945945945945945
0.04432132963988919,0.02969560260486548,0.012693822421794398,0.5333333333333333
0.4162330905306972,0.1401532388990433,-0.030800234849116426,0.7403846153846154
0.40742417383431423,0.0609949117916303,-0.00211268581086832,0.8239700374531835
0.011080332409972297,0.044432193992755886,0.018600624329145388,0.8944099378881988
0.12456747404844293,0.06964347653596659,-0.0501164612898517,0.7777777777777778
1.0975056689342404,0.03555412559118587,-0.02697284039343839,0.6521739130434783
0.8711111111111112,0.07086809692858109,0.0015502928696292662,0.5172413793103448
0.017013232514177693,-0.020195011829922893,0.0241134309884401,0.656084656084656
0.16000000000000003,0.0652790179476056,0.00047113073912807835,0.6914285714285715
0.053254437869822494,0.061773008532860274,-0.04417335102131548,0.6923076923076923
0.04000000000000001,0.06543118780024615,-0.008427101499274503,0.7076923076923076
0.8185941043083901,0.05765371143692821,-0.018325969557371036,0.7204968944099379
0.2373438527284681,0.054239104969425855,-0.01893924954879911,0.5771812080536913
0.018261504747991236,0.06733566846486716,-0.0647773632705585,0.7058823529411764
3.0625,0.06591586415262074,-0.06589343289366911,0.5714285714285714
0.027777777777777776,0.0,0.0,0.0
0.6944444444444445,0.04659517888347675,-0.0004063678295652684,0.49586776859504134
0.49519890260631005,-0.03951803155169742,-0.0052788412374764615,0.5079365079365079
1.0,0.08315191943463307,-0.025083145575034882,0.6666666666666667
0.0012755102040816326,0.058793292111538165,0.02639023726540296,0.7375886524822695
1.265625,0.05142066588194705,0.006669860593806809,0.4727272727272728
2.6989795918367343,0.052509866183026666,-0.0104711632586727,0.859504132231405
0.5625,0.04552516081694702,-0.03533426645835924,0.7777777777777778
0.41326530612244905,0.03999695993970365,-0.024459402425543453,0.6666666666666667
0.37869822485207105,0.044777788634479676,-0.03959831331896635,0.6153846153846154
1.0,0.09282855357575759,-0.06232712272796259,0.7272727272727273
0.8402777777777777,0.0710255146034372,-0.013004706449564862,0.6944444444444444
0.390625,0.05132783781073014,0.0005652446016706225,0.5581395348837209
0.19753086419753085,0.027727977723837727,-0.014722539338107077,0.9090909090909091
0.7346938775510203,0.01647373713748501,-3.2611877948007795e-5,0.6470588235294117
0.09467455621301776,0.0404599790864657,-0.007051291616631372,0.7837837837837838
0.1371742112482853,0.035643506815791315,-0.0115733417713062,0.8115942028985508
1.737603305785124,0.04430786595978453,-0.00427135054213762,0.6275659824046921
0.012345679012345678,0.005261938281165612,0.00985892115567888,0.8181818181818181
0.02218198279764599,0.003546952549853044,0.06954919245533547,0.8380952380952381
0.04557505365484156,0.013253779844842994,-0.01098068422296511,0.7333333333333334
0.02419753086419753,0.04815410879887827,0.03535203562331646,0.9003690036900369
0.0007716049382716049,0.002022546984686402,-0.027829418566753805,0.6376811594202898
0.1517962556923596,0.07637351584996821,0.011864126734273506,0.6907838070628769
1.6530612244897962,0.05608057871857186,0.01647947876578837,0.4
0.04938271604938271,0.047590480362068366,-0.03500275019718102,0.5454545454545454
0.1111111111111111,0.09354320981088216,-0.04042357193583379,0.5294117647058824
2.9834710743801653,0.05440002854032511,-0.011984500689032673,0.7096774193548387
1.0,0.05099505781571356,-0.019418400443026174,0.8714285714285714
0.4275147928994083,0.007019742152767461,-0.017176102593761455,0.016393442622950838
0.1799816345270891,-0.057413811202531195,0.0004381936131552244,0.15267175572519087
0.12098298676748581,0.0298145188424237,0.04512371419771588,0.7906976744186046
0.28027681660899656,0.061586943540559824,-0.01204203894273781,0.7450980392156863
1.3061224489795917,0.1024789486609835,-0.02112909536182106,0.5588235294117647
0.9025,0.03813791021298074,-0.014936568815398621,0.6774193548387097
0.01352082206598161,0.06260195987026584,0.014618826405258634,0.8712871287128713
3.6446280991735542,0.06943117744757976,-0.0075071490047901035,0.46153846153846156
0.018595041322314047,0.03205128198900575,-0.016027778714564733,0.7848101265822784
1.890625,0.060681639322497705,-0.02739924943914851,0.4269662921348315
0.010000000000000002,0.07357009603798337,-0.05740456513293579,0.6086956521739131
0.09,0.11101979250290939,-0.013681521857770051,0.55
0.0,0.0443466063707606,-0.022047211631481267,0.8571428571428572
0.007561436672967863,0.0406277836598129,-0.0003941190321377075,0.8059701492537313
0.2039542143600416,0.08657638867158135,-0.0052769072697775865,0.7301587301587302
4.168402777777777,0.09265600551980024,-0.022443736886348598,0.7444444444444445
9.0,0.08938054832334863,-0.010184970091814294,0.6424870466321244
0.11982248520710058,0.0456156873604765,0.00697636853966721,0.6862745098039216
0.3338271604938271,0.06234476302314429,-0.012207058190801812,0.5488721804511278
2.4930747922437675,0.0686025382669383,-0.0028467412643441437,0.47572815533980584
1.417233560090703,0.07500576625359401,-0.00183489660580749,0.5418326693227091
2.4572680788897006,0.08035370352857252,-0.005789814528237791,0.47715736040609136
0.019966918714555762,0.043875830359074164,0.03477581532146662,0.8610478359908884
3.75390625,0.07447109981040567,-0.03843665780877159,0.575
0.09877551020408162,0.007378095232556836,0.009965776889041211,0.7674418604651163
4.340277777777779,0.07821018116514744,-0.004305741424717846,0.6040268456375839
0.05224489795918367,0.09112292695718482,-0.00743901838143457,0.4196428571428571
1.6278240190249706,0.07457830020097422,-0.012014740693090054,0.7116564417177914
0.47772491349480967,0.0377125530890553,0.014724866397100134,0.6796875
0.655328798185941,0.0,0.0,0.0
0.00591715976331361,0.03238540724061478,0.009879448157432469,0.5333333333333333
0.0144,0.02958687956199757,-0.01103956236293302,0.45783132530120485
0.5102040816326531,0.0,0.0,0.0
0.053254437869822494,0.029877718662418618,0.0028873582392276997,0.6630727762803235
0.14792899408284024,0.021150444122862044,-0.004404915547346677,0.724233983286908
0.765625,0.02883900019307306,-2.625471197337248e-6,0.6866485013623977
0.37051039697542537,0.005276784586483729,0.004342379855057699,0.7532467532467533
0.14792899408284024,0.07638909487216838,-0.002885140027609756,0.8034188034188035
0.13573407202216065,0.03552487269771343,0.00900564779433266,0.6790697674418604
0.007561436672967863,0.03587836784367915,0.005937483295966772,0.5648854961832062
0.02227667631989307,0.030709544415794654,0.020960114969420185,0.7410358565737052
0.6732412886259039,0.03549284740266123,0.0037334562322555165,0.6794871794871795
0.3511659807956104,0.043461850942032476,0.014129879845190652,0.4
0.008264462809917356,0.03008373790216079,0.011008032877452723,0.6492146596858639
0.39327779373743177,0.03792611833601567,0.002710970601425333,0.6457399103139013
0.02419753086419753,0.03639095742094545,0.0007181022526876468,0.379746835443038
0.760026298487837,0.012763641864166453,0.0006121344224541136,0.29239766081871343
0.3756503642039542,0.002249141366225338,-0.00017977243778133367,0.24561403508771928
0.0025000000000000005,0.0045880926854570125,-0.002927204898196978,0.19999999999999996
0.6049382716049383,0.057966524259446706,-0.0056384207390114405,0.6336633663366337
0.08163265306122448,0.0,-3.3306690738754696e-16,0.4
1.1377777777777778,0.034699730393270456,0.002077065358062513,0.6829268292682926
0.33284023668639046,0.012819566120376047,-0.009659874720635453,0.8888888888888888
1.1536351165980798,0.08656377532541926,-0.027490501388777955,0.7459459459459459
1.318244170096022,0.08086003932456143,-0.022735337416451395,0.8247422680412371
3.2100694444444446,0.08092417918537775,-0.015481971916518456,0.65
1.265625,0.0702429990818545,-0.006411041897538494,0.5154639175257731
2.025147928994083,0.07542031675700422,-0.0435516551623748,0.6940874035989717
0.02366863905325444,0.03046102566793152,-0.0006080727259378804,0.5454545454545454
0.8520710059171599,-1.1102230246251565e-16,0.010894363019185671,0.30000000000000004
0.08650519031141869,0.014757773759818127,-0.0037692892434061376,0.3448275862068966
1.0888468809073724,0.0497870487720915,-0.01548237327870472,0.56
0.04725897920604915,0.06581934476143547,0.0028140905630064106,0.5818181818181818
0.20661157024793386,0.04786368051834766,-0.006173149824118762,0.4666666666666667
0.22145328719723184,0.05508245930226885,-0.021643463520533035,0.5517241379310345
0.6400000000000001,0.030268305969338716,-0.0007078784303711227,0.6986899563318778
0.0013717421124828531,0.03870967861411556,-0.012830917430418087,0.5
0.4444444444444444,0.028612435556183535,-0.00458983069112584,0.5915492957746479
1.2100000000000002,0.015311564011294299,0.002089349969883414,0.27450980392156865
0.0011111111111111111,0.01839842752240728,-0.025137342719294242,0.5961538461538461
0.3194706994328922,0.04582955284979906,-0.009874070414747749,0.4444444444444444
0.012345679012345678,0.03551728770692619,-0.0002698319067695465,0.525
0.31640625,0.0689760116589696,-0.0500777045753355,0.6666666666666667
0.09631391200951249,0.042963770689619984,0.018911566788832546,0.5151515151515151
1.1141975308641976,0.03494291533713878,0.005175944404703481,0.40909090909090906
0.5243757431629014,0.05274138211768631,0.017542353969948188,0.5945945945945945
0.0625,0.023821610786214364,0.010963237203086229,0.3571428571428571
0.1111111111111111,0.04243848453488441,-0.022966554453068055,0.19999999999999996
0.25,0.033170577486888564,-0.010436485650626826,0.5853658536585367
0.2743764172335601,0.09094246001943718,-0.052411805086709284,0.6851851851851851
2.4025000000000003,0.06887965316268807,-0.03802506608252798,0.7415730337078652
